id,data_pagamento,valor,plano_id,qtde_meses_pagos
3047,23/02/2017,185,2,1
3047,24/10/2017,185,2,1
3047,23/07/2018,1110,2,6
3047,22/04/2019,555,2,3
3047,22/04/2017,555,2,3
3047,24/06/2018,185,2,1
3047,22/02/2018,185,2,1
3047,22/09/2017,185,2,1
3047,24/11/2017,185,2,1
3047,24/09/2016,185,2,1
3047,24/03/2017,185,2,1
3047,23/07/2017,185,2,1
3047,25/03/2018,185,2,1
3047,25/12/2017,185,2,1
3047,24/05/2018,185,2,1
3047,25/10/2016,185,2,1
3047,24/08/2017,185,2,1
3047,25/01/2017,185,2,1
3047,24/01/2018,185,2,1
3047,24/04/2018,185,2,1
3047,23/12/2016,185,2,1
3047,23/11/2016,185,2,1
3047,24/01/2019,555,2,3
3048,27/09/2018,1500,3,6
3048,27/06/2017,1500,3,6
3048,27/02/2018,750,3,3
3048,27/03/2017,750,3,3
3048,27/12/2016,250,3,1
3048,27/10/2016,250,3,1
3048,27/03/2019,1500,3,6
3048,27/09/2016,250,3,1
3048,27/08/2018,250,3,1
3048,27/12/2017,250,3,1
3048,27/01/2018,250,3,1
3048,27/11/2016,250,3,1
3048,27/06/2018,250,3,1
3048,27/01/2017,250,3,1
3048,27/07/2018,250,3,1
3048,27/05/2018,250,3,1
3048,27/02/2017,250,3,1
3049,2/5/2019,1500,3,6
3049,2/4/2017,1500,3,6
3049,3/2/2019,250,3,1
3049,1/11/2018,750,3,3
3049,3/12/2016,750,3,3
3049,2/1/2018,250,3,1
3049,4/5/2018,1500,3,6
3049,4/4/2018,250,3,1
3049,3/3/2019,250,3,1
3049,4/2/2018,250,3,1
3049,3/3/2017,250,3,1
3049,3/11/2017,250,3,1
3049,2/12/2017,250,3,1
3049,4/4/2019,250,3,1
3049,3/10/2016,250,3,1
3049,4/11/2016,250,3,1
3049,2/10/2017,250,3,1
3049,3/3/2018,250,3,1
3049,2/9/2016,250,3,1
3050,6/1/2018,300,1,3
3050,5/10/2017,300,1,3
3050,6/9/2016,100,1,1
3050,7/11/2016,100,1,1
3050,7/1/2019,100,1,1
3050,5/4/2018,600,1,6
3050,7/6/2019,300,1,3
3050,5/2/2017,300,1,3
3050,5/12/2016,100,1,1
3050,5/6/2017,100,1,1
3050,6/7/2017,100,1,1
3050,5/1/2017,100,1,1
3050,5/10/2018,300,1,3
3050,6/5/2019,100,1,1
3050,6/2/2019,300,1,3
3050,5/9/2017,100,1,1
3050,6/8/2017,100,1,1
3050,6/10/2016,100,1,1
3050,5/5/2017,100,1,1
3051,23/08/2018,185,2,1
3051,24/10/2018,185,2,1
3051,24/04/2017,185,2,1
3051,25/12/2016,555,2,3
3051,24/08/2017,1110,2,6
3051,24/02/2018,555,2,3
3051,25/02/2019,1110,2,6
3051,26/09/2016,185,2,1
3051,25/11/2018,185,2,1
3051,25/05/2018,185,2,1
3051,27/05/2017,555,2,3
3051,27/07/2018,185,2,1
3051,27/03/2017,185,2,1
3051,26/09/2018,185,2,1
3051,26/12/2018,185,2,1
3051,27/11/2016,185,2,1
3051,27/01/2019,185,2,1
3051,26/06/2018,185,2,1
3051,25/10/2016,185,2,1
3052,22/07/2019,600,1,6
3053,4/9/2018,300,1,3
3053,4/11/2017,600,1,6
3053,5/4/2017,100,1,1
3053,6/12/2016,100,1,1
3053,5/6/2018,100,1,1
3053,5/3/2019,600,1,6
3053,5/2/2017,100,1,1
3053,6/5/2017,300,1,3
3053,5/12/2018,300,1,3
3053,5/5/2018,100,1,1
3053,6/10/2016,100,1,1
3053,7/11/2016,100,1,1
3053,7/3/2017,100,1,1
3053,6/8/2018,100,1,1
3053,7/7/2018,100,1,1
3053,5/8/2017,100,1,1
3053,6/10/2017,100,1,1
3053,6/1/2017,100,1,1
3054,27/06/2019,1500,3,6
3054,27/01/2019,750,3,3
3054,27/10/2017,250,3,1
3054,27/05/2018,250,3,1
3054,27/11/2016,250,3,1
3054,27/07/2017,250,3,1
3054,27/09/2018,750,3,3
3054,27/12/2017,750,3,3
3054,27/06/2018,750,3,3
3054,27/04/2017,750,3,3
3054,27/11/2017,250,3,1
3054,27/09/2017,250,3,1
3054,27/02/2017,250,3,1
3054,27/01/2017,250,3,1
3054,27/09/2016,250,3,1
3054,27/03/2018,250,3,1
3054,27/12/2018,250,3,1
3054,27/04/2018,250,3,1
3054,27/08/2017,250,3,1
3054,27/10/2016,250,3,1
3054,27/05/2019,250,3,1
3055,16/02/2017,555,2,3
3055,15/04/2018,555,2,3
3055,17/04/2019,185,2,1
3055,16/12/2017,185,2,1
3055,22/10/2018,1197,4,3
3055,17/08/2017,185,2,1
3055,17/12/2016,185,2,1
3055,17/07/2018,555,2,3
3055,18/02/2018,185,2,1
3055,16/06/2017,185,2,1
3055,16/09/2016,185,2,1
3055,15/03/2018,185,2,1
3055,15/05/2019,555,2,3
3055,17/01/2019,185,2,1
3055,16/09/2017,185,2,1
3055,17/07/2017,185,2,1
3055,16/03/2019,185,2,1
3055,16/11/2017,185,2,1
3055,17/05/2017,185,2,1
3055,17/10/2017,185,2,1
3055,16/10/2016,185,2,1
3055,17/01/2018,185,2,1
3056,12/3/2018,399,4,1
3056,12/11/2017,399,4,1
3056,11/7/2019,1197,4,3
3056,13/02/2017,399,4,1
3056,12/6/2017,1197,4,3
3056,14/02/2018,399,4,1
3056,14/03/2019,1197,4,3
3056,12/4/2018,399,4,1
3056,13/09/2018,1197,4,3
3056,14/11/2016,1197,4,3
3056,14/07/2018,399,4,1
3056,15/04/2017,399,4,1
3056,14/09/2016,399,4,1
3056,15/08/2018,399,4,1
3056,13/05/2017,399,4,1
3056,15/10/2017,399,4,1
3056,15/01/2019,399,4,1
3056,15/05/2018,399,4,1
3056,13/06/2019,399,4,1
3056,15/12/2018,399,4,1
3056,13/10/2016,399,4,1
3056,14/09/2017,399,4,1
3056,14/02/2019,399,4,1
3056,15/03/2017,399,4,1
3056,13/06/2018,399,4,1
3056,14/12/2017,399,4,1
3056,13/01/2018,399,4,1
3057,11/5/2018,600,1,6
3057,12/9/2017,600,1,6
3057,12/6/2019,100,1,1
3057,11/6/2017,300,1,3
3057,10/5/2019,100,1,1
3057,12/4/2019,100,1,1
3057,11/7/2019,300,1,3
3057,10/3/2017,300,1,3
3057,11/11/2018,300,1,3
3057,9/11/2016,100,1,1
3057,10/2/2017,100,1,1
3057,8/3/2018,100,1,1
3057,8/10/2016,100,1,1
3057,7/2/2019,100,1,1
3057,8/12/2016,100,1,1
3057,8/9/2016,100,1,1
3057,7/4/2018,100,1,1
3058,4/8/2018,300,1,3
3058,3/11/2017,100,1,1
3058,4/9/2016,100,1,1
3058,5/5/2019,100,1,1
3058,5/5/2017,600,1,6
3058,3/1/2019,300,1,3
3058,5/2/2017,100,1,1
3058,5/4/2017,100,1,1
3058,5/11/2016,300,1,3
3058,3/3/2018,100,1,1
3058,5/12/2018,100,1,1
3058,3/10/2016,100,1,1
3058,3/4/2019,100,1,1
3058,3/12/2017,100,1,1
3058,5/2/2018,100,1,1
3058,5/7/2019,100,1,1
3058,5/6/2018,100,1,1
3058,5/3/2017,100,1,1
3058,5/4/2018,100,1,1
3058,4/1/2018,100,1,1
3058,3/7/2018,100,1,1
3058,4/5/2018,100,1,1
3058,4/11/2018,100,1,1
3058,3/6/2019,100,1,1
3059,27/02/2017,1110,2,6
3059,27/06/2019,185,2,1
3059,27/07/2019,555,2,3
3059,27/08/2018,1110,2,6
3059,27/09/2017,1110,2,6
3059,27/07/2018,185,2,1
3059,27/02/2019,185,2,1
3059,27/01/2017,185,2,1
3059,27/03/2019,185,2,1
3059,27/11/2016,185,2,1
3059,27/10/2016,185,2,1
3059,27/04/2018,185,2,1
3059,27/05/2018,185,2,1
3059,27/06/2018,185,2,1
3059,27/05/2019,185,2,1
3059,27/09/2016,185,2,1
3059,27/08/2017,185,2,1
3059,27/04/2019,185,2,1
3060,12/6/2017,185,2,1
3060,12/11/2018,1110,2,6
3060,13/09/2018,185,2,1
3060,13/05/2019,185,2,1
3060,11/7/2019,1110,2,6
3060,12/10/2016,185,2,1
3060,13/02/2018,555,2,3
3060,11/6/2018,185,2,1
3060,11/7/2018,185,2,1
3060,14/07/2017,2394,4,6
3060,13/02/2017,555,2,3
3060,11/9/2016,185,2,1
3060,12/11/2016,185,2,1
3060,12/8/2018,185,2,1
3060,12/1/2017,185,2,1
3060,10/5/2017,185,2,1
3060,10/5/2018,185,2,1
3061,9/3/2019,1197,4,3
3061,8/9/2017,399,4,1
3061,7/1/2018,2394,4,6
3061,9/12/2016,399,4,1
3061,9/10/2017,1197,4,3
3061,9/6/2019,1197,4,3
3061,8/5/2017,1197,4,3
3061,8/1/2017,399,4,1
3061,8/12/2018,399,4,1
3061,8/9/2016,399,4,1
3061,7/10/2016,399,4,1
3061,16/09/2018,185,2,1
3061,7/3/2017,399,4,1
3061,9/10/2018,399,4,1
3061,9/2/2019,399,4,1
3061,9/4/2017,399,4,1
3061,8/7/2018,399,4,1
3061,9/8/2017,399,4,1
3061,9/1/2019,399,4,1
3061,7/11/2018,399,4,1
3061,8/11/2016,399,4,1
3061,9/2/2017,399,4,1
3062,17/10/2016,399,4,1
3062,18/02/2019,399,4,1
3062,18/08/2018,399,4,1
3062,17/08/2017,2394,4,6
3062,16/09/2018,399,4,1
3062,17/11/2016,1197,4,3
3062,18/07/2017,399,4,1
3062,16/02/2017,399,4,1
3062,12/3/2018,555,2,3
3062,17/06/2018,399,4,1
3062,18/11/2018,399,4,1
3062,16/03/2017,1197,4,3
3062,16/07/2019,1197,4,3
3062,16/06/2019,399,4,1
3062,18/05/2019,399,4,1
3062,18/02/2018,399,4,1
3062,17/10/2018,399,4,1
3062,17/04/2019,399,4,1
3062,18/06/2017,399,4,1
3062,17/09/2016,399,4,1
3062,18/12/2018,399,4,1
3063,12/11/2018,100,1,1
3063,11/5/2017,100,1,1
3063,12/11/2017,600,1,6
3063,11/2/2019,100,1,1
3063,12/6/2017,100,1,1
3063,11/7/2017,100,1,1
3063,11/7/2019,100,1,1
3063,12/12/2018,100,1,1
3063,12/10/2018,100,1,1
3063,11/4/2017,100,1,1
3063,11/2/2017,100,1,1
3063,12/9/2016,100,1,1
3063,12/1/2019,100,1,1
3063,11/9/2018,100,1,1
3063,13/04/2019,100,1,1
3063,13/03/2017,100,1,1
3063,12/5/2018,100,1,1
3063,13/11/2016,100,1,1
3063,12/3/2019,100,1,1
3063,11/10/2016,100,1,1
3063,11/8/2018,100,1,1
3063,11/1/2017,100,1,1
3063,11/12/2016,100,1,1
3063,11/6/2019,100,1,1
3063,12/7/2018,100,1,1
3063,11/8/2017,100,1,1
3063,12/5/2019,100,1,1
3063,13/10/2017,100,1,1
3064,9/11/2018,250,3,1
3064,8/11/2016,750,3,3
3064,9/12/2018,1500,3,6
3064,9/6/2019,250,3,1
3064,7/10/2017,1500,3,6
3064,8/5/2017,750,3,3
3064,7/8/2017,250,3,1
3064,7/4/2018,750,3,3
3064,9/10/2018,250,3,1
3064,7/7/2019,250,3,1
3064,7/2/2017,750,3,3
3064,7/7/2018,250,3,1
3064,7/9/2016,250,3,1
3064,6/8/2018,250,3,1
3064,8/9/2018,250,3,1
3065,4/12/2018,300,1,3
3065,3/5/2019,300,1,3
3065,5/12/2016,100,1,1
3065,5/4/2017,100,1,1
3065,6/2/2017,100,1,1
3065,5/6/2017,300,1,3
3065,5/5/2018,600,1,6
3065,5/11/2016,100,1,1
3065,4/3/2019,100,1,1
3065,6/10/2017,300,1,3
3065,6/3/2018,100,1,1
3065,5/11/2018,100,1,1
3065,4/9/2017,100,1,1
3065,4/10/2016,100,1,1
3065,3/1/2017,100,1,1
3065,5/5/2017,100,1,1
3065,5/4/2018,100,1,1
3065,5/1/2018,100,1,1
3065,3/4/2019,100,1,1
3065,4/3/2017,100,1,1
3065,4/9/2016,100,1,1
3066,12/12/2017,300,1,3
3066,12/1/2017,300,1,3
3066,13/10/2016,100,1,1
3066,12/6/2019,100,1,1
3066,13/09/2018,300,1,3
3066,14/04/2018,300,1,3
3066,12/5/2017,100,1,1
3066,14/12/2018,600,1,6
3066,14/11/2016,100,1,1
3066,2/7/2018,100,1,1
3066,13/11/2017,100,1,1
3066,13/07/2019,300,1,3
3066,12/7/2017,100,1,1
3066,14/09/2017,100,1,1
3066,13/09/2016,100,1,1
3066,14/04/2017,100,1,1
3066,12/6/2017,100,1,1
3066,13/10/2017,100,1,1
3066,13/03/2018,100,1,1
3066,13/08/2017,100,1,1
3067,21/09/2018,750,3,3
3067,20/03/2018,750,3,3
3067,20/07/2019,1500,3,6
3067,20/11/2016,250,3,1
3067,4/6/2019,399,4,1
3067,19/08/2018,250,3,1
3067,21/01/2019,750,3,3
3067,21/04/2017,1500,3,6
3067,21/06/2018,250,3,1
3067,21/01/2018,250,3,1
3067,19/12/2017,250,3,1
3067,21/07/2018,250,3,1
3067,21/01/2017,250,3,1
3067,19/10/2016,250,3,1
3067,18/05/2019,399,4,1
3067,18/12/2016,250,3,1
3067,19/03/2017,250,3,1
3067,20/11/2017,250,3,1
3067,20/02/2018,250,3,1
3067,20/09/2016,250,3,1
3068,22/04/2017,600,1,6
3068,23/04/2019,600,1,6
3068,21/01/2018,600,1,6
3068,21/09/2018,300,1,3
3068,23/03/2017,185,2,1
3068,22/10/2017,555,2,3
3068,23/10/2016,185,2,1
3068,23/03/2019,185,2,1
3068,24/12/2016,555,2,3
3068,22/11/2016,185,2,1
3068,24/09/2016,185,2,1
3068,24/12/2018,185,2,1
3068,25/07/2018,185,2,1
3068,25/02/2019,185,2,1
3069,5/3/2017,1197,4,3
3069,4/5/2018,1197,4,3
3069,6/2/2019,1197,4,3
3069,6/2/2017,399,4,1
3069,6/12/2018,399,4,1
3069,6/1/2017,399,4,1
3069,6/11/2017,1197,4,3
3069,7/2/2018,399,4,1
3069,5/11/2018,399,4,1
3069,6/8/2018,399,4,1
3069,7/3/2018,399,4,1
3069,5/6/2019,399,4,1
3069,7/1/2019,399,4,1
3069,6/9/2018,399,4,1
3069,6/11/2016,399,4,1
3069,5/10/2018,399,4,1
3069,5/6/2017,399,4,1
3069,6/8/2017,1197,4,3
3069,7/12/2016,399,4,1
3069,7/7/2019,399,4,1
3069,6/7/2017,399,4,1
3069,5/5/2019,399,4,1
3069,7/9/2016,399,4,1
3069,7/4/2018,399,4,1
3070,17/11/2016,1197,4,3
3070,17/10/2018,399,4,1
3070,16/12/2018,1197,4,3
3070,16/07/2018,1197,4,3
3070,18/03/2019,2394,4,6
3070,16/11/2018,399,4,1
3070,18/01/2018,399,4,1
3070,18/10/2017,1197,4,3
3070,17/09/2017,399,4,1
3070,16/06/2018,399,4,1
3070,17/03/2017,2394,4,6
3070,18/02/2018,399,4,1
3070,17/09/2016,399,4,1
3070,18/02/2017,399,4,1
3070,16/10/2016,399,4,1
3070,16/03/2018,1197,4,3
3071,7/2/2019,750,3,3
3071,8/10/2017,1500,3,6
3071,8/12/2018,250,3,1
3071,8/8/2017,250,3,1
3071,8/6/2019,1500,3,6
3071,7/6/2017,250,3,1
3071,6/4/2018,1500,3,6
3071,7/1/2017,250,3,1
3071,7/1/2019,250,3,1
3071,7/11/2018,250,3,1
3071,8/2/2017,250,3,1
3071,6/10/2018,250,3,1
3071,8/5/2019,250,3,1
3071,7/9/2016,250,3,1
3071,8/12/2016,250,3,1
3071,8/5/2017,250,3,1
3071,8/4/2017,250,3,1
3071,6/10/2016,250,3,1
3071,6/9/2017,250,3,1
3072,3/11/2018,185,2,1
3072,2/12/2018,555,2,3
3072,2/4/2018,185,2,1
3072,1/2/2017,555,2,3
3072,1/6/2017,185,2,1
3072,1/7/2019,185,2,1
3072,1/9/2018,185,2,1
3072,1/5/2019,185,2,1
3072,1/3/2019,185,2,1
3072,1/7/2017,185,2,1
3072,1/10/2018,185,2,1
3072,1/5/2017,185,2,1
3072,1/12/2017,185,2,1
3072,1/3/2018,185,2,1
3072,1/2/2018,185,2,1
3072,1/6/2019,185,2,1
3072,1/4/2019,185,2,1
3072,1/9/2017,555,2,3
3072,1/8/2018,185,2,1
3072,1/1/2018,185,2,1
3072,1/11/2016,185,2,1
3072,1/9/2016,185,2,1
3072,1/6/2018,185,2,1
3072,1/12/2016,185,2,1
3072,1/7/2018,185,2,1
3072,1/8/2017,185,2,1
3072,1/10/2016,185,2,1
3072,1/1/2017,185,2,1
3073,18/01/2018,750,3,3
3073,17/04/2019,750,3,3
3073,19/04/2017,250,3,1
3073,19/10/2016,250,3,1
3073,20/10/2017,250,3,1
3073,19/01/2017,250,3,1
3073,19/04/2018,1500,3,6
3073,19/11/2017,250,3,1
3073,20/07/2019,250,3,1
3073,19/06/2017,250,3,1
3073,18/05/2017,250,3,1
3073,20/12/2018,750,3,3
3073,20/11/2018,250,3,1
3073,18/02/2017,250,3,1
3073,18/09/2017,250,3,1
3073,18/09/2016,250,3,1
3073,19/10/2018,250,3,1
3073,19/03/2017,250,3,1
3073,19/03/2019,250,3,1
3073,19/12/2017,250,3,1
3073,17/08/2017,250,3,1
3073,19/12/2016,250,3,1
3074,18/06/2019,600,1,6
3074,17/07/2017,600,1,6
3074,18/11/2016,100,1,1
3074,17/12/2016,100,1,1
3074,19/10/2018,600,1,6
3074,19/04/2018,300,1,3
3074,17/07/2018,100,1,1
3074,17/01/2017,100,1,1
3074,19/03/2017,100,1,1
3074,19/09/2016,100,1,1
3074,19/10/2016,100,1,1
3074,18/06/2017,100,1,1
3074,19/01/2018,300,1,3
3074,20/05/2017,100,1,1
3074,18/04/2019,100,1,1
3074,18/02/2017,100,1,1
3075,10/12/2018,1110,2,6
3075,9/8/2017,555,2,3
3075,10/6/2018,1110,2,6
3075,8/11/2017,185,2,1
3075,9/4/2017,555,2,3
3075,8/1/2018,185,2,1
3075,8/2/2018,185,2,1
3075,8/6/2019,185,2,1
3075,10/7/2019,1110,2,6
3075,8/7/2017,185,2,1
3075,9/10/2016,185,2,1
3075,8/11/2016,185,2,1
3075,9/12/2016,555,2,3
3075,8/3/2018,185,2,1
3075,9/3/2017,185,2,1
3075,10/4/2018,185,2,1
3075,9/9/2016,185,2,1
3076,8/10/2017,100,1,1
3076,7/9/2018,300,1,3
3076,7/2/2019,100,1,1
3076,7/5/2017,300,1,3
3076,8/12/2017,600,1,6
3076,6/5/2019,300,1,3
3076,7/10/2016,100,1,1
3076,8/6/2018,100,1,1
3076,6/1/2017,100,1,1
3076,6/11/2016,100,1,1
3076,7/3/2019,100,1,1
3076,7/8/2017,100,1,1
3076,6/4/2017,100,1,1
3076,7/11/2017,100,1,1
3076,8/3/2017,100,1,1
3076,6/8/2018,100,1,1
3076,8/4/2019,100,1,1
3076,7/12/2018,100,1,1
3076,8/12/2016,100,1,1
3076,7/7/2018,100,1,1
3077,25/08/2018,1500,3,6
3077,24/06/2017,750,3,3
3077,25/01/2017,750,3,3
3077,25/02/2018,1500,3,6
3077,25/04/2019,750,3,3
3077,25/09/2016,250,3,1
3077,26/11/2016,250,3,1
3077,26/02/2019,250,3,1
3077,26/04/2017,250,3,1
3077,24/05/2017,250,3,1
3077,25/10/2017,250,3,1
3077,24/09/2017,250,3,1
3077,26/12/2016,250,3,1
3077,26/11/2017,750,3,3
3077,24/03/2019,250,3,1
3077,25/10/2016,250,3,1
3078,20/08/2017,399,4,1
3078,19/11/2016,399,4,1
3078,19/05/2018,2394,4,6
3078,18/12/2018,399,4,1
3078,19/10/2016,399,4,1
3078,18/07/2019,1197,4,3
3078,20/01/2017,399,4,1
3078,19/05/2017,399,4,1
3078,18/02/2017,399,4,1
3078,18/04/2017,399,4,1
3078,20/02/2018,1197,4,3
3078,20/10/2017,399,4,1
3078,20/01/2019,1197,4,3
3078,19/11/2018,399,4,1
3078,19/11/2017,399,4,1
3078,18/06/2017,399,4,1
3078,18/05/2019,399,4,1
3078,20/06/2019,399,4,1
3078,19/04/2019,399,4,1
3078,19/07/2017,399,4,1
3078,19/01/2018,399,4,1
3078,20/12/2017,399,4,1
3078,18/09/2016,399,4,1
3078,18/03/2017,399,4,1
3079,17/11/2018,250,3,1
3079,17/04/2019,750,3,3
3079,16/12/2017,250,3,1
3079,15/11/2016,250,3,1
3079,14/03/2017,750,3,3
3079,15/07/2019,250,3,1
3079,15/02/2018,250,3,1
3079,15/08/2018,750,3,3
3079,14/06/2017,750,3,3
3079,16/04/2018,750,3,3
3079,16/10/2016,250,3,1
3079,15/02/2017,250,3,1
3079,15/09/2016,250,3,1
3079,14/07/2018,250,3,1
3079,15/03/2019,250,3,1
3079,14/01/2018,250,3,1
3079,15/09/2017,250,3,1
3079,16/01/2019,250,3,1
3079,16/10/2017,250,3,1
3079,14/01/2017,250,3,1
3079,14/02/2019,250,3,1
3079,15/03/2018,250,3,1
3079,15/11/2017,250,3,1
3080,28/02/2018,555,2,3
3080,28/05/2018,1110,2,6
3080,28/04/2019,555,2,3
3080,28/05/2017,555,2,3
3080,28/11/2018,555,2,3
3080,28/07/2019,185,2,1
3080,28/11/2017,555,2,3
3080,28/10/2016,185,2,1
3080,28/02/2019,185,2,1
3080,28/01/2017,555,2,3
3080,28/10/2017,185,2,1
3080,28/04/2017,185,2,1
3080,28/08/2017,185,2,1
3080,28/11/2016,185,2,1
3080,28/12/2016,185,2,1
3080,28/03/2019,185,2,1
3080,28/09/2017,185,2,1
3080,28/09/2016,185,2,1
3081,16/06/2019,399,4,1
3081,15/03/2017,1197,4,3
3081,14/01/2018,2394,4,6
3081,15/10/2017,399,4,1
3081,15/07/2018,2394,4,6
3081,15/02/2017,399,4,1
3081,15/06/2017,399,4,1
3081,14/02/2019,399,4,1
3081,15/10/2016,399,4,1
3081,14/01/2017,399,4,1
3081,15/07/2019,399,4,1
3081,16/12/2017,399,4,1
3081,16/07/2017,1197,4,3
3081,16/11/2016,399,4,1
3081,16/05/2019,399,4,1
3081,15/09/2016,399,4,1
3081,16/11/2017,399,4,1
3081,14/03/2019,399,4,1
3081,14/04/2019,399,4,1
3081,15/01/2019,399,4,1
3082,22/03/2019,250,3,1
3082,23/06/2019,250,3,1
3082,21/04/2017,750,3,3
3082,21/06/2018,1500,3,6
3082,20/03/2018,750,3,3
3082,20/07/2019,1500,3,6
3082,22/09/2017,1500,3,6
3082,20/02/2019,250,3,1
3082,22/01/2017,250,3,1
3082,23/07/2017,250,3,1
3082,22/02/2017,250,3,1
3082,22/04/2019,250,3,1
3082,21/03/2017,250,3,1
3082,22/08/2017,250,3,1
3082,22/12/2018,250,3,1
3082,21/09/2016,250,3,1
3082,21/12/2016,250,3,1
3082,22/10/2016,250,3,1
3082,22/05/2019,250,3,1
3082,21/11/2016,250,3,1
3082,22/01/2019,250,3,1
3083,7/5/2018,1197,4,3
3083,8/12/2016,1197,4,3
3083,9/4/2018,399,4,1
3083,9/12/2018,399,4,1
3083,8/11/2017,1197,4,3
3083,9/2/2019,2394,4,6
3083,7/7/2017,399,4,1
3083,9/5/2017,399,4,1
3083,7/9/2018,399,4,1
3083,8/9/2017,399,4,1
3083,7/8/2017,399,4,1
3083,8/4/2017,399,4,1
3083,9/10/2016,399,4,1
3083,8/2/2018,399,4,1
3083,9/9/2016,399,4,1
3083,10/10/2017,399,4,1
3083,8/11/2016,399,4,1
3083,10/10/2018,399,4,1
3083,8/1/2019,399,4,1
3083,10/11/2018,399,4,1
3083,10/3/2018,399,4,1
3084,21/03/2018,600,1,6
3084,21/11/2018,100,1,1
3084,20/06/2019,600,1,6
3084,22/11/2016,100,1,1
3084,22/01/2019,300,1,3
3084,22/06/2017,100,1,1
3084,21/03/2017,100,1,1
3084,23/08/2017,300,1,3
3084,23/04/2017,100,1,1
3084,1/5/2019,399,4,1
3084,23/09/2018,100,1,1
3084,23/02/2018,100,1,1
3084,22/12/2016,300,1,3
3084,23/04/2019,100,1,1
3084,23/12/2018,100,1,1
3084,22/11/2017,300,1,3
3084,23/05/2017,100,1,1
3084,22/07/2017,100,1,1
3084,21/10/2018,100,1,1
3084,22/10/2016,100,1,1
3085,23/04/2019,1500,3,6
3085,23/04/2018,1500,3,6
3085,24/02/2017,1500,3,6
3085,23/09/2016,250,3,1
3085,22/09/2017,250,3,1
3085,23/11/2016,750,3,3
3085,22/10/2017,750,3,3
3085,23/12/2018,750,3,3
3085,24/01/2018,250,3,1
3085,23/02/2018,250,3,1
3085,23/10/2018,250,3,1
3085,24/03/2018,250,3,1
3085,23/10/2016,250,3,1
3085,22/03/2019,250,3,1
3085,24/11/2018,250,3,1
3085,24/08/2017,250,3,1
3086,19/12/2016,399,4,1
3086,20/02/2018,1197,4,3
3086,19/05/2017,2394,4,6
3086,18/04/2017,399,4,1
3086,18/01/2017,399,4,1
3086,18/11/2018,1197,4,3
3086,19/07/2018,1197,4,3
3086,18/03/2017,399,4,1
3086,19/05/2019,2394,4,6
3086,20/05/2018,399,4,1
3086,20/11/2017,399,4,1
3086,18/04/2019,399,4,1
3086,19/11/2016,399,4,1
3086,18/06/2018,399,4,1
3086,20/12/2017,399,4,1
3086,18/10/2018,399,4,1
3086,18/02/2017,399,4,1
3086,20/02/2019,399,4,1
3086,24/09/2016,399,4,1
3087,19/10/2017,250,3,1
3087,20/01/2019,750,3,3
3087,19/02/2017,250,3,1
3087,19/12/2017,1500,3,6
3087,20/08/2017,250,3,1
3087,20/10/2018,750,3,3
3087,20/07/2018,250,3,1
3087,19/07/2017,250,3,1
3087,19/06/2019,250,3,1
3087,19/11/2016,250,3,1
3087,20/06/2017,250,3,1
3087,18/05/2019,250,3,1
3087,18/04/2017,250,3,1
3087,18/09/2017,250,3,1
3087,13/05/2017,185,2,1
3087,19/01/2017,250,3,1
3087,19/07/2019,250,3,1
3087,20/12/2016,250,3,1
3087,18/09/2018,250,3,1
3087,19/09/2016,250,3,1
3087,19/03/2017,250,3,1
3087,20/04/2019,250,3,1
3087,18/10/2016,250,3,1
3087,19/08/2018,250,3,1
3088,7/3/2019,1110,2,6
3088,8/1/2018,185,2,1
3088,8/12/2016,185,2,1
3088,9/7/2017,1110,2,6
3088,9/7/2018,555,2,3
3088,7/2/2018,555,2,3
3088,8/1/2017,185,2,1
3088,7/5/2017,185,2,1
3088,9/9/2016,185,2,1
3088,8/10/2016,185,2,1
3088,9/2/2019,185,2,1
3088,8/11/2018,555,2,3
3088,8/3/2017,185,2,1
3088,10/5/2018,185,2,1
3088,9/6/2017,185,2,1
3088,8/11/2016,185,2,1
3088,10/2/2017,185,2,1
3088,8/10/2018,185,2,1
3088,8/4/2017,185,2,1
3089,23/01/2017,100,1,1
3089,22/02/2018,600,1,6
3089,22/10/2018,300,1,3
3089,24/03/2019,600,1,6
3089,22/09/2018,100,1,1
3089,22/05/2017,300,1,3
3089,22/08/2017,600,1,6
3089,23/08/2018,100,1,1
3089,24/02/2017,100,1,1
3089,22/09/2016,100,1,1
3089,1/4/2017,250,3,1
3089,23/03/2017,100,1,1
3089,22/12/2016,100,1,1
3089,22/10/2016,100,1,1
3090,9/3/2019,1500,3,6
3090,10/7/2017,250,3,1
3090,9/8/2017,750,3,3
3090,11/3/2018,1500,3,6
3090,10/12/2018,750,3,3
3090,10/10/2018,250,3,1
3090,9/11/2018,250,3,1
3090,10/11/2017,250,3,1
3090,11/1/2017,750,3,3
3090,11/12/2016,250,3,1
3090,12/1/2018,250,3,1
3090,12/5/2017,250,3,1
3090,12/6/2017,250,3,1
3090,11/12/2017,250,3,1
3090,11/9/2018,250,3,1
3090,12/11/2016,250,3,1
3090,11/9/2016,250,3,1
3090,12/10/2016,250,3,1
3090,11/4/2017,250,3,1
3091,6/1/2018,2394,4,6
3091,6/1/2019,2394,4,6
3091,7/2/2017,399,4,1
3091,7/4/2017,2394,4,6
3091,7/8/2018,399,4,1
3091,6/7/2019,399,4,1
3091,6/11/2016,1197,4,3
3091,6/10/2018,1197,4,3
