id,customer_id,data_pagamento,valor,plano_id,qtde_meses_pagos
2698,2697,5/1/2018,600,1,6
2698,2697,5/6/2019,300,1,3
2698,2697,26/11/2018,399,4,1
2698,2697,5/9/2016,100,1,1
2698,2697,6/4/2017,300,1,3
2698,2697,5/2/2019,300,1,3
2698,2697,4/11/2016,100,1,1
2698,2697,4/7/2018,100,1,1
2698,2697,8/10/2018,185,2,1
2698,2697,5/5/2019,100,1,1
2698,2697,5/2/2017,100,1,1
2698,2697,6/8/2018,100,1,1
2698,2697,5/7/2017,100,1,1
2698,2697,5/10/2017,100,1,1
2698,2697,6/10/2016,100,1,1
2698,2697,4/9/2017,100,1,1
2698,2697,5/12/2018,100,1,1
2698,2697,6/12/2016,100,1,1
2698,2697,4/9/2018,100,1,1
2698,2697,6/3/2017,100,1,1
2698,2697,5/1/2017,100,1,1
2698,2697,5/11/2017,100,1,1
2698,2697,5/8/2017,100,1,1
2698,2697,5/12/2017,100,1,1
2698,2698,15/08/2017,399,4,1
2699,2698,16/08/2018,399,4,1
2699,2698,15/02/2019,1197,4,3
2699,2698,15/12/2018,399,4,1
2699,2698,15/05/2019,1197,4,3
2699,2698,16/11/2017,399,4,1
2699,2698,14/07/2017,399,4,1
2699,2698,15/05/2018,1197,4,3
2699,2698,15/10/2018,399,4,1
2699,2698,14/02/2018,399,4,1
2699,2698,13/09/2017,399,4,1
2699,2698,15/01/2018,399,4,1
2699,2698,13/01/2019,399,4,1
2699,2698,13/10/2016,399,4,1
2699,2698,14/09/2018,399,4,1
2699,2698,12/9/2016,399,4,1
2699,2698,12/11/2018,399,4,1
2699,2698,11/6/2017,399,4,1
2699,2698,13/03/2017,399,4,1
2699,2698,13/03/2018,399,4,1
2699,2698,12/12/2016,1197,4,3
2699,2698,11/4/2018,399,4,1
2699,2698,16/11/2016,100,1,1
2699,2698,11/12/2017,399,4,1
2699,2698,13/04/2017,399,4,1
2699,2699,2/5/2018,1110,2,6
2700,2699,3/4/2017,1110,2,6
2700,2699,2/11/2018,185,2,1
2700,2699,15/10/2017,555,2,3
2700,2699,2/1/2018,185,2,1
2700,2699,2/12/2018,1110,2,6
2700,2699,3/1/2017,185,2,1
2700,2699,3/7/2019,555,2,3
2700,2699,2/2/2018,185,2,1
2700,2699,2/6/2019,185,2,1
2700,2699,4/3/2017,185,2,1
2700,2699,3/4/2018,185,2,1
2700,2699,4/3/2018,185,2,1
2700,2699,3/12/2016,185,2,1
2700,2699,3/10/2016,185,2,1
2700,2699,3/2/2017,185,2,1
2700,2699,2/9/2016,185,2,1
2700,2699,3/11/2016,185,2,1
2700,2700,26/07/2019,250,3,1
2701,2700,26/04/2018,1500,3,6
2701,2700,27/08/2017,750,3,3
2701,2700,27/11/2016,750,3,3
2701,2700,27/04/2017,750,3,3
2701,2700,27/12/2017,750,3,3
2701,2700,27/03/2019,250,3,1
2701,2700,27/11/2018,750,3,3
2701,2700,12/4/2019,250,3,1
2701,2700,27/05/2019,250,3,1
2701,2700,27/10/2016,250,3,1
2701,2700,27/02/2019,250,3,1
2701,2700,27/03/2017,250,3,1
2701,2700,27/11/2017,250,3,1
2701,2700,27/10/2018,250,3,1
2701,2700,27/06/2019,250,3,1
2701,2700,27/02/2017,250,3,1
2701,2700,27/07/2017,250,3,1
2701,2700,27/09/2016,250,3,1
2701,2701,4/11/2018,185,2,1
2702,2701,4/8/2018,185,2,1
2702,2701,25/06/2019,185,2,1
2702,2701,3/2/2018,555,2,3
2702,2701,4/5/2019,185,2,1
2702,2701,3/6/2017,555,2,3
2702,2701,4/1/2018,185,2,1
2702,2701,2/3/2017,555,2,3
2702,2701,1/11/2017,185,2,1
2702,2701,2/12/2018,555,2,3
2702,2701,3/12/2017,185,2,1
2702,2701,2/10/2018,185,2,1
2702,2701,1/7/2019,185,2,1
2702,2701,2/3/2019,185,2,1
2702,2701,2/4/2019,185,2,1
2702,2701,2/7/2018,185,2,1
2702,2701,1/2/2017,185,2,1
2702,2701,1/11/2016,555,2,3
2702,2701,1/5/2018,185,2,1
2702,2701,1/9/2018,185,2,1
2702,2701,1/9/2016,185,2,1
2702,2701,1/6/2018,185,2,1
2702,2701,1/9/2017,185,2,1
2702,2702,18/01/2018,185,2,1
2703,2702,17/12/2018,555,2,3
2703,2702,18/10/2016,185,2,1
2703,2702,19/12/2016,555,2,3
2703,2702,19/05/2017,1110,2,6
2703,2702,17/08/2018,185,2,1
2703,2702,19/07/2019,555,2,3
2703,2702,16/11/2017,250,3,1
2703,2702,17/06/2019,185,2,1
2703,2702,18/05/2018,555,2,3
2703,2702,18/04/2019,185,2,1
2703,2702,18/12/2017,185,2,1
2703,2702,18/11/2018,185,2,1
2703,2702,18/10/2018,185,2,1
2703,2702,18/09/2018,185,2,1
2703,2702,19/09/2016,185,2,1
2703,2702,20/04/2017,185,2,1
2703,2702,19/02/2018,555,2,3
2703,2702,19/05/2019,185,2,1
2703,2702,19/03/2019,185,2,1
2703,2702,19/03/2017,185,2,1
2703,2702,20/11/2016,185,2,1
2703,2703,25/07/2018,185,2,1
2704,2703,26/09/2017,185,2,1
2704,2703,25/10/2018,1110,2,6
2704,2703,26/11/2017,185,2,1
2704,2703,27/05/2017,185,2,1
2704,2703,27/01/2018,555,2,3
2704,2703,27/12/2016,555,2,3
2704,2703,27/04/2019,1110,2,6
2704,2703,27/09/2016,185,2,1
2704,2703,27/08/2017,185,2,1
2704,2703,27/06/2018,185,2,1
2704,2703,27/05/2018,185,2,1
2704,2703,27/07/2017,185,2,1
2704,2703,27/03/2017,185,2,1
2704,2703,27/04/2018,185,2,1
2704,2703,27/12/2017,185,2,1
2704,2703,27/09/2018,185,2,1
2704,2703,27/10/2017,185,2,1
2704,2703,27/06/2017,185,2,1
2704,2703,27/10/2016,185,2,1
2704,2703,27/04/2017,185,2,1
2704,2704,2/3/2019,1197,4,3
2705,2704,2/11/2017,1197,4,3
2705,2704,1/8/2018,1197,4,3
2705,2704,2/5/2018,399,4,1
2705,2704,2/3/2017,2394,4,6
2705,2704,1/6/2019,399,4,1
2705,2704,3/4/2018,399,4,1
2705,2704,3/12/2018,399,4,1
2705,2704,2/7/2019,2394,4,6
2705,2704,1/11/2018,399,4,1
2705,2704,1/1/2017,399,4,1
2705,2704,1/3/2018,399,4,1
2705,2704,1/11/2016,399,4,1
2705,2704,1/2/2017,399,4,1
2705,2704,1/10/2017,399,4,1
2705,2704,1/1/2019,399,4,1
2705,2704,1/12/2016,399,4,1
2705,2704,1/7/2018,399,4,1
2705,2704,1/10/2016,399,4,1
2705,2704,1/2/2018,399,4,1
2705,2705,9/7/2019,250,3,1
2706,2706,5/4/2019,250,3,1
2707,2706,6/12/2018,750,3,3
2707,2706,7/2/2017,1500,3,6
2707,2706,11/8/2018,250,3,1
2707,2706,8/8/2017,1500,3,6
2707,2706,7/7/2019,1500,3,6
2707,2706,8/6/2019,250,3,1
2707,2706,7/3/2018,750,3,3
2707,2706,6/10/2016,250,3,1
2707,2706,5/6/2018,250,3,1
2707,2706,5/11/2016,250,3,1
2707,2706,7/5/2019,250,3,1
2707,2706,7/11/2018,250,3,1
2707,2706,5/7/2018,250,3,1
2707,2706,5/12/2016,250,3,1
2707,2706,5/2/2018,250,3,1
2707,2706,7/9/2016,250,3,1
2707,2706,7/1/2017,250,3,1
2707,2706,8/3/2019,250,3,1
2707,2706,7/9/2018,250,3,1
2707,2707,7/7/2019,1110,2,6
2708,2708,3/9/2017,1500,3,6
2709,2708,3/9/2016,250,3,1
2709,2708,2/4/2018,750,3,3
2709,2708,4/11/2018,1500,3,6
2709,2708,4/2/2017,750,3,3
2709,2708,4/12/2016,250,3,1
2709,2708,3/5/2019,750,3,3
2709,2708,2/6/2017,750,3,3
2709,2708,4/7/2018,750,3,3
2709,2708,3/10/2016,250,3,1
2709,2708,2/10/2018,250,3,1
2709,2708,3/1/2017,250,3,1
2709,2708,2/3/2018,250,3,1
2709,2708,3/5/2017,250,3,1
2709,2708,4/11/2016,250,3,1
2709,2709,26/12/2018,100,1,1
2710,2709,27/08/2017,100,1,1
2710,2709,27/01/2018,600,1,6
2710,2709,27/11/2017,100,1,1
2710,2709,27/02/2019,300,1,3
2710,2709,27/05/2019,600,1,6
2710,2709,27/09/2017,100,1,1
2710,2709,27/08/2018,300,1,3
2710,2709,27/06/2017,100,1,1
2710,2709,27/11/2018,100,1,1
2710,2709,27/07/2018,100,1,1
2710,2709,27/01/2017,300,1,3
2710,2709,27/09/2016,100,1,1
2710,2709,27/04/2017,100,1,1
2710,2709,27/07/2017,100,1,1
2710,2709,27/10/2016,100,1,1
2710,2709,27/10/2017,100,1,1
2710,2709,27/12/2016,100,1,1
2710,2709,27/12/2017,100,1,1
2710,2709,27/01/2019,100,1,1
2710,2710,21/05/2017,100,1,1
2711,2710,21/06/2018,300,1,3
2711,2710,21/01/2018,100,1,1
2711,2710,22/09/2017,100,1,1
2711,2710,22/01/2019,300,1,3
2711,2710,21/04/2017,100,1,1
2711,2710,22/07/2019,300,1,3
2711,2710,22/12/2016,300,1,3
2711,2710,21/06/2017,300,1,3
2711,2710,23/02/2018,300,1,3
2711,2710,21/10/2018,100,1,1
2711,2710,21/11/2017,100,1,1
2711,2710,21/12/2018,100,1,1
2711,2710,22/12/2017,100,1,1
2711,2710,21/11/2016,100,1,1
2711,2710,20/10/2017,100,1,1
2711,2710,22/10/2016,100,1,1
2711,2710,22/11/2018,100,1,1
2711,2710,21/03/2017,100,1,1
2711,2710,21/05/2019,100,1,1
2711,2710,21/05/2018,100,1,1
2711,2710,21/09/2016,100,1,1
2711,2710,22/09/2018,100,1,1
2711,2711,20/05/2017,300,1,3
2712,2711,20/06/2019,100,1,1
2712,2711,19/11/2016,100,1,1
2712,2711,18/01/2017,100,1,1
2712,2711,20/09/2016,100,1,1
2712,2711,20/10/2017,300,1,3
2712,2711,19/11/2018,300,1,3
2712,2711,20/05/2018,100,1,1
2712,2711,21/01/2018,300,1,3
2712,2711,20/02/2019,100,1,1
2712,2711,20/07/2019,100,1,1
2712,2711,21/10/2018,100,1,1
2712,2711,21/12/2016,100,1,1
2712,2711,20/04/2019,100,1,1
2712,2711,19/05/2019,100,1,1
2712,2711,20/04/2018,100,1,1
2712,2711,20/04/2017,100,1,1
2712,2711,19/10/2016,100,1,1
2712,2711,19/09/2018,100,1,1
2712,2711,19/06/2018,300,1,3
2712,2711,19/08/2017,100,1,1
2712,2711,21/03/2019,100,1,1
2712,2711,20/03/2017,100,1,1
2712,2712,14/02/2019,555,2,3
2713,2712,13/03/2017,1110,2,6
2713,2712,14/08/2018,555,2,3
2713,2712,12/9/2016,185,2,1
2713,2712,11/10/2017,185,2,1
2713,2712,11/3/2018,185,2,1
2713,2712,12/6/2018,185,2,1
2713,2712,12/7/2019,185,2,1
2713,2712,12/1/2017,185,2,1
2713,2712,13/11/2017,555,2,3
2713,2712,12/12/2016,185,2,1
2713,2712,13/11/2018,555,2,3
2713,2712,11/9/2017,185,2,1
2713,2712,12/7/2018,185,2,1
2713,2712,11/4/2018,185,2,1
2713,2712,13/05/2019,185,2,1
2713,2712,11/11/2016,185,2,1
2713,2712,11/2/2017,185,2,1
2713,2712,13/06/2019,185,2,1
2713,2712,13/05/2018,185,2,1
2713,2712,11/2/2018,185,2,1
2713,2713,14/10/2017,399,4,1
2714,2713,15/02/2017,1197,4,3
2714,2713,15/09/2018,1197,4,3
2714,2713,14/12/2018,2394,4,6
2714,2713,14/05/2018,399,4,1
2714,2713,14/06/2019,2394,4,6
2714,2713,15/03/2018,399,4,1
2714,2713,16/11/2016,1197,4,3
2714,2713,15/12/2017,1197,4,3
2714,2713,16/07/2018,399,4,1
2714,2713,15/11/2017,399,4,1
2714,2713,15/09/2016,399,4,1
2714,2713,14/07/2017,399,4,1
2714,2713,16/06/2018,399,4,1
2714,2713,15/04/2018,399,4,1
2714,2713,16/08/2018,399,4,1
2714,2713,15/10/2016,399,4,1
2714,2713,16/09/2017,399,4,1
2714,2713,14/08/2017,399,4,1
2714,2714,11/10/2017,1197,4,3
2715,2714,10/11/2018,2394,4,6
2715,2714,11/7/2018,1197,4,3
2715,2714,12/2/2017,399,4,1
2715,2714,11/3/2018,1197,4,3
2715,2714,12/5/2019,1197,4,3
2715,2714,12/6/2017,1197,4,3
2715,2714,12/4/2017,399,4,1
2715,2714,13/01/2017,399,4,1
2715,2714,12/12/2016,399,4,1
2715,2714,12/9/2017,399,4,1
2715,2714,13/02/2018,399,4,1
2715,2714,13/06/2018,399,4,1
2715,2714,13/03/2017,399,4,1
2715,2714,12/11/2016,399,4,1
2715,2714,11/10/2016,399,4,1
2715,2714,12/10/2018,399,4,1
2715,2714,12/1/2018,399,4,1
2715,2714,11/5/2017,399,4,1
2715,2715,23/04/2018,1197,4,3
2716,2715,22/01/2019,2394,4,6
2716,2715,24/12/2016,399,4,1
2716,2715,24/06/2017,1197,4,3
2716,2715,24/02/2017,399,4,1
2716,2715,24/09/2017,1197,4,3
2716,2715,23/08/2018,1197,4,3
2716,2715,25/10/2016,399,4,1
2716,2715,25/12/2018,399,4,1
2716,2715,26/03/2018,399,4,1
2716,2715,26/11/2016,399,4,1
2716,2715,25/11/2018,399,4,1
2716,2715,26/12/2017,399,4,1
2716,2715,26/07/2018,399,4,1
2716,2715,24/09/2016,399,4,1
2716,2715,24/01/2017,399,4,1
2716,2715,24/02/2018,399,4,1
2716,2715,23/04/2017,399,4,1
2716,2715,25/07/2019,399,4,1
2716,2715,24/03/2017,399,4,1
2716,2715,24/05/2017,399,4,1
2716,2716,11/7/2019,300,1,3
2717,2717,7/4/2019,185,2,1
2718,2717,8/7/2017,555,2,3
2718,2717,8/12/2016,185,2,1
2718,2717,8/1/2019,555,2,3
2718,2717,9/4/2017,185,2,1
2718,2717,9/12/2017,555,2,3
2718,2717,9/5/2018,555,2,3
2718,2717,7/9/2018,185,2,1
2718,2717,7/5/2019,555,2,3
2718,2717,8/11/2017,185,2,1
2718,2717,7/3/2018,185,2,1
2718,2717,9/6/2017,185,2,1
2718,2717,8/4/2018,185,2,1
2718,2717,9/8/2018,185,2,1
2718,2717,8/5/2017,185,2,1
2718,2717,7/11/2018,185,2,1
2718,2717,7/10/2016,185,2,1
2718,2717,7/9/2016,185,2,1
2718,2717,6/2/2017,185,2,1
2718,2717,7/1/2017,185,2,1
2718,2717,6/10/2018,185,2,1
2718,2717,7/11/2016,185,2,1
2718,2717,8/10/2017,185,2,1
2718,2717,6/3/2017,185,2,1
2718,2718,8/11/2017,1110,2,6
2719,2718,9/4/2017,555,2,3
2719,2718,8/8/2018,185,2,1
2719,2718,9/1/2019,185,2,1
2719,2718,8/11/2016,555,2,3
2719,2718,9/10/2017,185,2,1
2719,2718,9/2/2019,185,2,1
2719,2718,7/8/2017,185,2,1
2719,2718,8/5/2019,185,2,1
2719,2718,7/2/2017,185,2,1
2719,2718,9/3/2017,185,2,1
2719,2718,8/7/2019,555,2,3
2719,2718,9/6/2019,185,2,1
2719,2718,8/9/2016,185,2,1
2719,2718,9/12/2018,185,2,1
2719,2718,8/9/2018,185,2,1
2719,2718,9/6/2018,185,2,1
2719,2718,8/9/2017,185,2,1
2719,2718,8/10/2016,185,2,1
2719,2718,8/7/2018,185,2,1
2719,2718,9/5/2018,185,2,1
2719,2718,8/4/2019,185,2,1
2719,2718,7/3/2019,185,2,1
2719,2719,24/01/2018,750,3,3
2720,2719,23/10/2018,750,3,3
2720,2719,23/04/2019,1500,3,6
2720,2719,25/09/2017,250,3,1
2720,2719,24/04/2017,750,3,3
2720,2719,23/01/2017,250,3,1
2720,2719,24/06/2018,750,3,3
2720,2719,24/08/2017,250,3,1
2720,2719,24/10/2016,250,3,1
2720,2719,24/07/2017,250,3,1
2720,2719,25/03/2017,250,3,1
2720,2719,23/11/2017,250,3,1
2720,2719,25/03/2019,185,2,1
2720,2719,20/01/2019,250,3,1
2720,2719,24/12/2016,250,3,1
2720,2719,25/11/2016,250,3,1
2720,2719,24/02/2019,250,3,1
2720,2719,25/09/2018,250,3,1
2720,2719,25/10/2017,250,3,1
2720,2719,23/02/2017,250,3,1
2720,2719,24/04/2018,250,3,1
2720,2719,24/05/2018,250,3,1
2720,2719,25/12/2017,250,3,1
2720,2719,24/09/2016,250,3,1
2720,2720,27/10/2016,185,2,1
2721,2720,27/08/2017,185,2,1
2721,2720,27/08/2018,555,2,3
2721,2720,27/07/2019,185,2,1
2721,2720,27/02/2018,1110,2,6
2721,2720,27/10/2017,555,2,3
2721,2720,27/11/2016,185,2,1
2721,2720,27/09/2016,185,2,1
2721,2720,27/05/2017,555,2,3
2721,2720,27/01/2019,1110,2,6
2721,2720,27/12/2016,555,2,3
2721,2720,27/09/2017,185,2,1
2721,2720,27/11/2018,185,2,1
2721,2720,27/04/2017,185,2,1
2721,2720,27/01/2018,185,2,1
2721,2720,27/03/2017,185,2,1
2721,2721,17/07/2017,1110,2,6
2722,2721,16/02/2019,555,2,3
2722,2721,17/05/2018,185,2,1
2722,2721,17/08/2018,555,2,3
2722,2721,17/12/2016,185,2,1
2722,2721,16/11/2018,555,2,3
2722,2721,16/10/2016,185,2,1
2722,2721,15/06/2017,185,2,1
2722,2721,16/01/2018,555,2,3
2722,2721,16/05/2017,185,2,1
2722,2721,17/07/2019,555,2,3
2722,2721,16/11/2016,185,2,1
2722,2721,16/02/2017,185,2,1
2722,2721,15/05/2019,185,2,1
2722,2721,16/06/2018,185,2,1
2722,2721,17/04/2018,185,2,1
2722,2721,16/01/2017,185,2,1
2722,2721,15/07/2018,185,2,1
2722,2721,16/06/2019,185,2,1
2722,2721,15/09/2016,185,2,1
2722,2721,16/03/2017,185,2,1
2722,2722,3/3/2017,600,1,6
2723,2722,2/11/2016,300,1,3
2723,2722,1/2/2018,600,1,6
2723,2722,2/10/2017,300,1,3
2723,2722,2/5/2019,600,1,6
2723,2722,1/2/2019,300,1,3
2723,2722,2/10/2016,100,1,1
2723,2722,2/11/2018,100,1,1
2723,2722,2/9/2018,100,1,1
2723,2722,2/1/2019,100,1,1
2723,2722,3/2/2017,100,1,1
2723,2722,2/12/2018,100,1,1
2723,2723,3/4/2018,555,2,3
2724,2723,3/3/2019,555,2,3
2724,2723,2/2/2017,185,2,1
2724,2723,3/8/2017,185,2,1
2724,2723,2/5/2017,185,2,1
2724,2723,1/10/2018,185,2,1
2724,2723,3/2/2018,185,2,1
2724,2723,2/7/2019,185,2,1
2724,2723,1/11/2018,555,2,3
2724,2723,2/10/2017,555,2,3
2724,2723,2/3/2017,185,2,1
2724,2723,1/8/2018,185,2,1
2724,2723,1/9/2016,185,2,1
2724,2723,1/3/2018,185,2,1
2724,2723,1/12/2016,185,2,1
2724,2723,1/11/2016,185,2,1
2724,2723,1/9/2017,185,2,1
2724,2723,1/7/2018,185,2,1
2724,2723,1/6/2019,185,2,1
2724,2723,1/1/2017,185,2,1
2724,2723,1/4/2017,185,2,1
2724,2723,1/10/2016,185,2,1
2724,2723,1/7/2017,185,2,1
2724,2723,1/6/2017,185,2,1
2724,2723,1/1/2018,185,2,1
2724,2723,1/9/2018,185,2,1
2724,2724,23/02/2019,750,3,3
2725,2724,22/02/2017,250,3,1
2725,2724,23/08/2018,750,3,3
2725,2724,23/05/2017,750,3,3
2725,2724,21/01/2019,250,3,1
2725,2724,23/01/2018,1500,3,6
2725,2724,22/09/2016,250,3,1
2725,2724,23/10/2017,750,3,3
2725,2724,23/12/2016,250,3,1
2725,2724,21/05/2019,750,3,3
2725,2724,23/04/2017,250,3,1
2725,2724,22/01/2017,250,3,1
2725,2724,23/12/2018,250,3,1
2725,2724,22/08/2017,250,3,1
2725,2724,21/10/2016,250,3,1
2725,2724,23/03/2017,250,3,1
2725,2724,21/07/2018,250,3,1
2725,2724,21/11/2018,250,3,1
2725,2724,21/09/2017,250,3,1
2725,2724,21/11/2016,250,3,1
2725,2725,8/8/2018,1197,4,3
2726,2725,9/3/2018,1197,4,3
2726,2725,8/4/2017,1197,4,3
2726,2725,7/1/2019,399,4,1
2726,2725,7/10/2016,399,4,1
2726,2725,8/6/2019,1197,4,3
2726,2725,6/9/2017,1197,4,3
2726,2725,8/4/2019,399,4,1
2726,2725,7/1/2017,399,4,1
2726,2725,6/11/2018,399,4,1
2726,2725,8/12/2017,1197,4,3
2726,2725,7/2/2017,399,4,1
2726,2725,8/7/2018,399,4,1
2726,2725,7/8/2017,399,4,1
2726,2725,6/11/2016,399,4,1
2726,2725,7/3/2017,399,4,1
2726,2725,8/9/2016,399,4,1
2726,2725,7/7/2017,399,4,1
2726,2725,7/12/2016,399,4,1
2726,2725,7/3/2019,399,4,1
2726,2726,13/01/2019,555,2,3
2727,2726,14/12/2017,185,2,1
2727,2726,14/10/2016,185,2,1
2727,2726,15/11/2016,185,2,1
2727,2726,13/02/2018,555,2,3
2727,2726,14/06/2019,555,2,3
2727,2726,15/01/2017,185,2,1
2727,2726,15/09/2018,185,2,1
2727,2726,13/06/2017,555,2,3
2727,2726,13/09/2016,185,2,1
2727,2726,14/11/2018,185,2,1
2727,2726,14/02/2017,555,2,3
2727,2726,12/4/2019,185,2,1
2727,2726,13/12/2016,185,2,1
2727,2726,12/5/2018,185,2,1
2727,2726,14/09/2017,185,2,1
2727,2726,17/06/2018,750,3,3
2727,2726,13/05/2017,185,2,1
2727,2726,12/10/2017,185,2,1
2727,2726,12/1/2018,185,2,1
2727,2726,13/12/2018,185,2,1
2727,2726,12/5/2019,185,2,1
2727,2726,13/11/2017,185,2,1
2727,2727,25/04/2019,555,2,3
2728,2727,26/08/2017,555,2,3
2728,2727,25/03/2018,1110,2,6
2728,2727,27/02/2017,185,2,1
2728,2727,27/02/2018,185,2,1
2728,2727,27/04/2017,185,2,1
2728,2727,27/07/2019,1110,2,6
2728,2727,27/01/2018,185,2,1
2728,2727,27/11/2018,555,2,3
2728,2727,27/11/2017,185,2,1
2728,2727,27/12/2017,185,2,1
2728,2727,27/10/2018,185,2,1
2728,2727,27/03/2017,185,2,1
2728,2727,27/12/2016,185,2,1
2728,2727,27/09/2018,185,2,1
2728,2727,27/03/2019,185,2,1
2728,2727,27/05/2017,555,2,3
2728,2727,27/11/2016,185,2,1
2728,2727,27/09/2016,185,2,1
2728,2727,27/02/2019,185,2,1
2728,2727,27/10/2016,185,2,1
2728,2728,5/12/2018,300,1,3
2729,2728,6/11/2016,100,1,1
2729,2728,5/5/2017,100,1,1
2729,2728,7/6/2018,300,1,3
2729,2728,7/11/2017,100,1,1
2729,2728,7/8/2017,100,1,1
2729,2728,6/2/2017,300,1,3
2729,2728,5/4/2019,600,1,6
2729,2728,6/10/2016,100,1,1
2729,2728,7/9/2017,100,1,1
2729,2728,5/6/2017,100,1,1
2729,2728,7/3/2019,100,1,1
2729,2728,5/12/2017,300,1,3
2729,2728,7/9/2018,300,1,3
2729,2728,7/5/2018,100,1,1
2729,2728,3/12/2016,399,4,1
2729,2728,6/7/2017,100,1,1
2729,2728,6/4/2018,100,1,1
2729,2728,6/10/2017,100,1,1
2729,2728,7/1/2017,100,1,1
2729,2728,7/9/2016,100,1,1
2729,2729,6/3/2018,1197,4,3
2730,2729,5/7/2018,2394,4,6
2730,2729,6/6/2017,399,4,1
2730,2729,5/2/2017,1197,4,3
2730,2729,6/12/2016,399,4,1
2730,2729,6/11/2017,399,4,1
2730,2729,6/5/2019,2394,4,6
2730,2729,7/2/2019,1197,4,3
2730,2729,5/5/2017,399,4,1
2730,2729,7/10/2017,399,4,1
2730,2729,7/10/2016,399,4,1
2730,2729,6/1/2018,399,4,1
2730,2729,7/12/2017,399,4,1
2730,2729,6/2/2018,399,4,1
2730,2729,6/8/2017,399,4,1
2730,2729,7/1/2019,399,4,1
2730,2729,6/9/2016,399,4,1
2730,2729,6/1/2017,399,4,1
2730,2729,6/11/2016,399,4,1
2730,2730,17/07/2019,300,1,3
2731,2730,16/09/2016,100,1,1
2731,2730,16/03/2017,300,1,3
2731,2730,15/07/2017,300,1,3
2731,2730,16/11/2018,600,1,6
2731,2730,17/10/2017,100,1,1
2731,2730,16/06/2019,100,1,1
2731,2730,17/12/2017,100,1,1
2731,2730,17/01/2018,300,1,3
2731,2730,17/07/2018,100,1,1
2731,2730,17/06/2018,100,1,1
2731,2730,16/08/2018,300,1,3
2731,2730,17/02/2017,100,1,1
2731,2730,17/01/2017,100,1,1
2731,2730,16/05/2018,100,1,1
2731,2730,16/04/2018,100,1,1
2731,2730,15/10/2016,100,1,1
2731,2730,15/11/2017,100,1,1
2731,2730,15/11/2016,100,1,1
2731,2731,25/03/2018,1197,4,3
2732,2731,25/08/2018,399,4,1
2732,2731,26/09/2018,2394,4,6
2732,2731,26/05/2019,2394,4,6
2732,2731,26/03/2017,1197,4,3
2732,2731,25/11/2017,1197,4,3
2732,2731,26/12/2016,1197,4,3
2732,2731,20/03/2019,100,1,1
2732,2731,25/06/2017,399,4,1
2732,2731,26/06/2018,399,4,1
2732,2731,26/08/2017,399,4,1
2732,2731,25/09/2016,399,4,1
2732,2731,24/07/2017,399,4,1
2732,2731,25/10/2017,399,4,1
2732,2731,26/02/2018,399,4,1
2732,2732,20/09/2017,1197,4,3
2733,2732,19/12/2017,2394,4,6
2733,2732,21/12/2016,399,4,1
2733,2732,19/10/2018,250,3,1
2733,2732,22/12/2018,399,4,1
2733,2732,21/11/2016,399,4,1
2733,2732,20/03/2017,2394,4,6
2733,2732,20/07/2019,1197,4,3
2733,2732,20/10/2016,399,4,1
2733,2732,21/01/2019,399,4,1
2733,2732,19/03/2019,399,4,1
2733,2732,21/06/2018,399,4,1
2733,2732,19/04/2019,1197,4,3
2733,2732,21/02/2019,399,4,1
2733,2732,19/01/2017,399,4,1
2733,2732,19/09/2016,399,4,1
2733,2732,18/02/2017,399,4,1
2733,2732,19/11/2018,399,4,1
2733,2732,18/07/2018,1197,4,3
2733,2733,4/2/2019,1197,4,3
2734,2733,5/4/2017,1197,4,3
2734,2733,5/11/2018,399,4,1
2734,2733,4/6/2019,399,4,1
2734,2733,6/9/2017,2394,4,6
2734,2733,5/3/2017,399,4,1
2734,2733,6/1/2017,399,4,1
2734,2733,6/8/2017,399,4,1
2734,2733,5/8/2018,1197,4,3
2734,2733,7/1/2019,399,4,1
2734,2733,5/7/2019,1197,4,3
2734,2733,5/11/2016,399,4,1
2734,2733,5/4/2018,399,4,1
2734,2733,6/7/2017,399,4,1
2734,2733,4/12/2016,399,4,1
2734,2733,5/3/2018,399,4,1
2734,2733,6/5/2018,1197,4,3
2734,2733,6/9/2016,399,4,1
2734,2733,6/5/2019,399,4,1
2734,2733,5/10/2016,399,4,1
2734,2733,7/2/2017,399,4,1
2734,2734,2/2/2017,100,1,1
2735,2734,2/9/2018,100,1,1
2735,2734,2/11/2016,100,1,1
2735,2734,3/12/2017,600,1,6
2735,2734,2/4/2017,600,1,6
2735,2734,3/6/2018,300,1,3
2735,2734,1/4/2019,100,1,1
2735,2734,3/1/2017,100,1,1
2735,2734,2/7/2019,300,1,3
2735,2734,3/1/2019,300,1,3
2735,2734,3/3/2017,100,1,1
2735,2734,2/5/2019,100,1,1
2735,2734,3/9/2016,100,1,1
2735,2734,4/6/2019,100,1,1
2735,2734,3/12/2018,100,1,1
2735,2734,4/10/2016,100,1,1
2735,2734,2/10/2017,100,1,1
2735,2734,3/10/2018,100,1,1
2735,2734,3/11/2017,100,1,1
2735,2734,4/12/2016,100,1,1
2735,2735,14/07/2018,555,2,3
2736,2735,14/05/2017,555,2,3
2736,2735,14/06/2019,555,2,3
2736,2735,15/01/2017,185,2,1
2736,2735,15/01/2018,1110,2,6
2736,2735,16/09/2016,185,2,1
2736,2735,17/09/2017,185,2,1
2736,2735,15/12/2018,555,2,3
2736,2735,15/12/2017,185,2,1
2736,2735,17/12/2016,185,2,1
2736,2735,17/10/2017,185,2,1
