id,customer_id,data_id,plano_id,valor,qtde_meses_pagos
39808,2072,190,4,1197,3
39809,2072,804,4,399,1
39810,2072,693,4,1197,3
39811,2072,77,4,399,1
39812,2072,832,4,399,1
39813,2072,861,4,399,1
39814,2072,777,4,399,1
39815,2072,664,4,399,1
39816,2072,161,4,399,1
39817,2072,50,4,399,1
39818,2072,974,4,1197,3
39819,2072,22,4,399,1
39820,2073,293,1,300,3
39821,2073,965,1,300,3
39822,2073,405,1,600,6
39823,2073,937,1,100,1
39824,2073,853,1,300,3
39825,2073,126,1,300,3
39826,2073,575,1,600,6
39827,2073,211,1,100,1
39828,2073,743,1,100,1
39829,2073,797,1,100,1
39830,2073,41,1,100,1
39831,2073,825,1,100,1
39832,2073,70,3,250,1
39833,2073,770,1,100,1
39834,2073,238,1,100,1
39835,2073,266,1,100,1
39836,2073,12,1,100,1
39837,2074,435,1,600,6
39838,2074,770,1,100,1
39839,2074,826,1,100,1
39840,2074,968,1,100,1
39841,2074,154,1,600,6
39842,2074,15,1,100,1
39843,2074,856,1,300,3
39844,2074,351,1,100,1
39845,2074,658,1,100,1
39846,2074,44,1,100,1
39847,2074,687,1,100,1
39848,2074,100,1,100,1
39849,2074,71,1,100,1
39850,2074,715,1,100,1
39851,2074,939,1,100,1
39852,2074,407,1,100,1
39853,2074,127,1,100,1
39854,2074,799,1,100,1
39855,2074,324,1,100,1
39856,2074,632,1,100,1
39857,2075,910,3,750,3
39858,2075,293,3,750,3
39859,2075,769,3,250,1
39860,2075,628,3,250,1
39861,2075,433,3,250,1
39862,2075,714,3,250,1
39863,2075,518,3,750,3
39864,2075,826,3,250,1
39865,2075,181,3,250,1
39866,2075,236,3,250,1
39867,2075,882,3,250,1
39868,2075,70,3,750,3
39869,2075,14,3,250,1
39870,2075,407,3,250,1
39871,2075,658,3,250,1
39872,2075,462,3,250,1
39873,2075,155,3,250,1
39874,2075,853,3,250,1
39875,2075,209,3,250,1
39876,2075,798,3,250,1
39877,2075,266,3,250,1
39878,2075,490,3,250,1
39879,2075,743,3,250,1
39880,2075,41,3,250,1
39881,2075,603,3,250,1
39882,2076,305,2,1110,6
39883,2076,500,2,185,1
39884,2076,836,2,1110,6
39885,2076,698,2,185,1
39886,2076,138,2,555,3
39887,2076,754,2,185,1
39888,2076,221,2,185,1
39889,2076,557,2,185,1
39890,2076,531,2,185,1
39891,2076,26,2,185,1
39892,2076,55,2,185,1
39893,2076,278,2,185,1
39894,2076,587,2,555,3
39895,2076,809,2,185,1
39896,2076,474,2,185,1
39897,2076,82,2,185,1
39898,2076,109,2,185,1
39899,2076,671,2,185,1
39900,2076,250,2,185,1
39901,2077,487,4,399,1
39902,2077,178,4,2394,6
39903,2077,962,4,2394,6
39904,2077,765,4,1197,3
39905,2077,541,4,2394,6
39906,2077,402,4,399,1
39907,2077,737,4,399,1
39908,2077,850,4,399,1
39909,2077,66,4,1197,3
39910,2077,347,4,399,1
39911,2077,37,4,399,1
39912,2077,149,4,399,1
39913,2077,877,4,1197,3
39914,2077,513,4,399,1
39915,2077,373,4,399,1
39916,2077,456,4,399,1
39917,2077,8,4,399,1
39918,2077,429,4,399,1
39919,2077,707,4,399,1
39920,2078,399,3,1500,6
39921,2078,316,3,750,3
39922,2078,707,3,1500,6
39923,2078,653,3,250,1
39924,2078,875,3,750,3
39925,2078,91,3,750,3
39926,2078,175,3,250,1
39927,2078,34,3,250,1
39928,2078,677,3,250,1
39929,2078,203,3,750,3
39930,2078,565,3,750,3
39931,2078,62,3,250,1
39932,2078,957,3,750,3
39933,2078,5,3,250,1
39934,2078,284,3,250,1
39935,2079,211,2,1110,6
39936,2079,744,2,555,3
39937,2079,854,2,1110,6
39938,2079,631,2,185,1
39939,2079,70,2,185,1
39940,2079,826,2,185,1
39941,2079,407,2,185,1
39942,2079,490,2,555,3
39943,2079,98,2,185,1
39944,2079,42,2,185,1
39945,2079,601,2,185,1
39946,2079,573,2,185,1
39947,2079,659,2,185,1
39948,2079,14,2,185,1
39949,2079,433,2,185,1
39950,2079,183,2,185,1
39951,2079,378,2,185,1
39952,2079,462,2,185,1
39953,2079,687,2,185,1
39954,2080,557,2,555,3
39955,2080,530,2,185,1
39956,2080,222,2,185,1
39957,2080,139,2,555,3
39958,2080,83,2,185,1
39959,2080,951,2,555,3
39960,2080,727,2,555,3
39961,2080,839,2,555,3
39962,2080,251,2,185,1
39963,2080,671,2,185,1
39964,2080,335,2,185,1
39965,2080,447,2,185,1
39966,2080,419,2,185,1
39967,2080,391,2,185,1
39968,2080,630,2,185,1
39969,2080,279,2,185,1
39970,2080,923,2,185,1
39971,2080,475,2,185,1
39972,2080,503,2,185,1
39973,2080,811,2,185,1
39974,2080,27,2,185,1
39975,2080,55,2,185,1
39976,2080,307,2,185,1
39977,2081,957,4,2394,6
39978,2082,740,2,555,3
39979,2082,41,2,185,1
39980,2082,124,2,185,1
39981,2082,852,2,185,1
39982,2082,966,2,555,3
39983,2082,376,2,1110,6
39984,2082,12,2,185,1
39985,2082,263,2,185,1
39986,2082,711,2,185,1
39987,2082,236,2,185,1
39988,2082,67,2,185,1
39989,2082,152,2,185,1
39990,2082,545,2,555,3
39991,2082,292,2,555,3
39992,2082,210,4,399,1
39993,2082,879,2,185,1
39994,2082,824,2,185,1
39995,2082,656,2,185,1
39996,2082,936,2,185,1
39997,2082,179,2,185,1
39998,2082,627,2,185,1
39999,2082,95,2,185,1
40000,2082,908,2,185,1
40001,2082,685,2,185,1
40002,2083,718,3,250,1
40003,2083,801,3,250,1
40004,2083,941,3,750,3
40005,2083,383,3,1500,6
40006,2083,664,3,250,1
40007,2083,831,3,750,3
40008,2083,327,3,250,1
40009,2083,635,3,250,1
40010,2083,578,3,250,1
40011,2083,355,3,250,1
40012,2083,244,3,750,3
40013,2083,104,3,250,1
40014,2083,132,3,250,1
40015,2083,160,3,250,1
40016,2083,691,3,250,1
40017,2083,215,3,250,1
40018,2083,21,3,250,1
40019,2083,48,3,250,1
40020,2083,77,3,250,1
40021,2083,918,3,250,1
40022,2083,776,3,250,1
40023,2083,749,3,250,1
40024,2083,190,3,250,1
40025,2084,518,1,600,6
40026,2084,686,1,600,6
40027,2084,97,1,100,1
40028,2084,154,1,600,6
40029,2084,322,1,300,3
40030,2084,966,1,300,3
40031,2084,852,1,100,1
40032,2084,126,1,100,1
40033,2084,406,1,100,1
40034,2084,881,1,300,3
40035,2084,434,1,100,1
40036,2084,70,1,100,1
40037,2084,463,1,100,1
40038,2084,13,1,100,1
40039,2084,489,1,100,1
40040,2085,528,1,100,1
40041,2085,893,1,100,1
40042,2085,585,1,300,3
40043,2085,667,1,600,6
40044,2085,415,1,300,3
40045,2085,134,1,300,3
40046,2085,301,1,100,1
40047,2085,946,1,100,1
40048,2085,245,1,100,1
40049,2085,22,1,100,1
40050,2085,329,1,300,3
40051,2085,78,1,100,1
40052,2085,499,1,100,1
40053,2085,275,1,100,1
40054,2085,862,1,100,1
40055,2085,911,2,185,1
40056,2085,219,1,100,1
40057,2085,833,1,100,1
40058,2085,51,1,100,1
40059,2085,553,1,100,1
40060,2085,973,1,100,1
40061,2086,193,2,555,3
40062,2086,978,2,555,3
40063,2086,586,2,1110,6
40064,2086,417,2,185,1
40065,2086,304,2,555,3
40066,2086,110,2,185,1
40067,2086,503,2,555,3
40068,2086,781,2,555,3
40069,2086,278,2,185,1
40070,2086,923,2,185,1
40071,2086,949,2,185,1
40072,2086,866,2,185,1
40073,2086,137,2,185,1
40074,2086,25,2,185,1
40075,2086,81,2,185,1
40076,2086,164,2,185,1
40077,2086,472,2,185,1
40078,2086,753,2,185,1
40079,2086,893,2,185,1
40080,2086,444,2,185,1
40081,2087,235,2,1110,6
40082,2087,908,2,185,1
40083,2087,38,2,185,1
40084,2087,457,2,185,1
40085,2087,654,2,185,1
40086,2087,151,2,185,1
40087,2087,627,2,185,1
40088,2087,541,2,555,3
40089,2087,709,2,185,1
40090,2087,765,2,185,1
40091,2087,121,2,185,1
40092,2087,795,2,185,1
40093,2087,851,2,185,1
40094,2087,878,2,185,1
40095,2087,963,2,555,3
40096,2087,179,2,185,1
40097,2087,486,2,185,1
40098,2087,682,2,185,1
40099,2087,205,2,185,1
40100,2087,403,2,185,1
40101,2087,934,2,185,1
40102,2087,737,2,185,1
40103,2087,93,2,185,1
40104,2087,65,2,185,1
40105,2087,10,2,185,1
40106,2087,430,2,185,1
40107,2087,514,2,185,1
40108,2088,235,3,1500,6
40109,2088,712,3,250,1
40110,2088,516,3,250,1
40111,2088,654,3,250,1
40112,2088,976,2,1110,6
40113,2088,935,3,250,1
40114,2088,543,3,750,3
40115,2088,95,3,250,1
40116,2088,768,3,250,1
40117,2088,852,3,750,3
40118,2088,794,3,250,1
40119,2088,822,3,250,1
40120,2088,151,3,750,3
40121,2088,682,3,250,1
40122,2088,738,3,250,1
40123,2088,431,3,250,1
40124,2088,404,3,250,1
40125,2088,486,3,250,1
40126,2088,38,3,250,1
40127,2088,67,3,250,1
40128,2088,458,3,250,1
40129,2088,626,3,250,1
40130,2089,230,4,1197,3
40131,2089,89,4,399,1
40132,2089,313,4,399,1
40133,2089,144,4,399,1
40134,2089,958,4,1197,3
40135,2089,762,4,2394,6
40136,2089,425,4,1197,3
40137,2089,537,4,2394,6
40138,2089,509,4,399,1
40139,2089,705,4,399,1
40140,2089,60,4,399,1
40141,2089,396,4,399,1
40142,2089,367,4,399,1
40143,2089,733,4,399,1
40144,2089,200,4,399,1
40145,2089,115,4,399,1
40146,2089,339,4,399,1
40147,2090,961,4,399,1
40148,2090,149,4,399,1
40149,2090,288,4,399,1
40150,2090,848,4,1197,3
40151,2090,106,3,250,1
40152,2090,778,3,750,3
40153,2090,611,3,1500,6
40154,2090,441,3,250,1
40155,2090,455,4,399,1
40156,2090,219,3,750,3
40157,2090,946,3,250,1
40158,2090,134,3,250,1
40159,2090,330,3,250,1
40160,2090,525,3,250,1
40161,2090,583,3,250,1
40162,2090,498,3,250,1
40163,2090,553,3,250,1
40164,2090,49,3,250,1
40165,2090,358,3,250,1
40166,2090,386,3,250,1
40167,2090,412,3,250,1
40168,2091,657,1,100,1
40169,2091,685,1,600,6
40170,2091,964,1,100,1
40171,2091,266,1,600,6
40172,2091,545,1,100,1
40173,2091,98,1,300,3
40174,2091,890,3,750,3
40175,2091,602,1,100,1
40176,2091,519,1,100,1
40177,2091,210,1,100,1
40178,2091,573,1,100,1
40179,2091,434,1,100,1
40180,2091,238,1,100,1
40181,2091,70,1,100,1
40182,2091,183,1,100,1
40183,2091,15,1,100,1
40184,2091,855,1,100,1
40185,2091,462,1,100,1
40186,2092,805,3,250,1
40187,2092,162,3,750,3
40188,2092,919,3,750,3
40189,2092,330,3,1500,6
40190,2092,526,3,250,1
40191,2092,638,3,250,1
40192,2092,78,3,750,3
40193,2092,749,3,250,1
40194,2092,778,3,250,1
40195,2092,499,3,250,1
40196,2092,666,3,750,3
40197,2092,581,3,250,1
40198,2092,243,4,1197,3
40199,2092,553,3,250,1
40200,2092,861,3,250,1
40201,2092,21,3,250,1
40202,2092,834,3,250,1
40203,2092,610,3,250,1
40204,2092,49,3,250,1
40205,2093,868,3,1500,6
40206,2093,476,3,750,3
40207,2093,140,3,250,1
40208,2093,616,3,250,1
40209,2093,588,3,250,1
40210,2093,252,3,250,1
40211,2093,280,3,250,1
40212,2093,672,3,1500,6
40213,2093,364,3,250,1
40214,2093,168,3,750,3
40215,2093,644,3,250,1
40216,2093,448,3,250,1
40217,2093,840,3,250,1
40218,2093,28,3,250,1
40219,2093,112,3,250,1
40220,2093,84,3,250,1
40221,2093,392,3,250,1
40222,2093,56,3,250,1
40223,2093,308,3,250,1
40224,2093,336,3,250,1
40225,2094,966,4,2394,6
40226,2095,477,2,555,3
40227,2095,757,2,555,3
40228,2095,421,2,185,1
40229,2095,309,2,555,3
40230,2095,925,2,555,3
40231,2095,85,2,555,3
40232,2095,197,2,555,3
40233,2095,673,2,185,1
40234,2095,561,2,185,1
40235,2095,897,2,185,1
40236,2095,169,2,185,1
40237,2095,729,2,185,1
40238,2095,869,2,185,1
40239,2095,29,2,185,1
40240,2095,393,2,185,1
40241,2095,281,2,185,1
40242,2095,701,2,185,1
40243,2095,645,2,185,1
40244,2095,617,2,185,1
40245,2095,57,2,185,1
40246,2095,841,2,185,1
40247,2096,186,2,1110,6
40248,2096,859,2,555,3
40249,2096,102,2,555,3
40250,2096,719,2,185,1
40251,2096,942,2,185,1
40252,2096,550,2,555,3
40253,2096,466,2,185,1
40254,2096,439,2,185,1
40255,2096,803,2,185,1
40256,2096,409,2,185,1
40257,2096,521,2,185,1
40258,2096,830,2,185,1
40259,2096,74,2,185,1
40260,2096,383,2,185,1
40261,2096,746,2,185,1
40262,2096,970,2,185,1
40263,2096,633,2,555,3
40264,2096,45,2,185,1
40265,2096,492,2,185,1
40266,2096,352,2,185,1
40267,2097,22,4,399,1
40268,2097,303,4,399,1
40269,2097,974,4,399,1
40270,2097,581,4,2394,6
40271,2097,413,4,399,1
40272,2097,443,4,1197,3
40273,2097,833,4,399,1
40274,2097,161,4,1197,3
40275,2097,77,4,399,1
40276,2097,890,4,399,1
40277,2097,273,4,399,1
40278,2097,749,4,1197,3
40279,2097,919,4,399,1
40280,2097,330,4,399,1
40281,2097,247,4,399,1
40282,2097,107,4,399,1
40283,2097,135,4,399,1
40284,2097,386,4,399,1
40285,2097,947,4,399,1
40286,2097,359,4,399,1
40287,2097,49,4,399,1
40288,2097,555,4,399,1
40289,2097,863,4,399,1
40290,2098,790,2,555,3
40291,2098,119,2,555,3
40292,2098,231,2,185,1
40293,2098,316,2,1110,6
40294,2098,904,2,1110,6
40295,2098,708,2,555,3
40296,2098,286,2,185,1
40297,2098,595,2,555,3
40298,2098,510,2,185,1
40299,2098,203,2,185,1
40300,2098,34,2,185,1
40301,2098,5,2,185,1
40302,2098,565,2,185,1
40303,2098,678,2,185,1
40304,2098,61,2,185,1
40305,2098,873,2,185,1
40306,2098,538,2,185,1
40307,2098,482,2,185,1
40308,2098,256,2,185,1
40309,2099,673,2,1110,6
40310,2099,449,2,1110,6
40311,2099,197,2,555,3
40312,2099,869,2,555,3
40313,2099,281,2,185,1
40314,2099,841,2,185,1
40315,2099,365,2,555,3
40316,2099,169,2,185,1
40317,2099,309,2,185,1
40318,2099,29,2,185,1
40319,2099,85,2,555,3
40320,2099,57,2,185,1
40321,2099,953,2,185,1
40322,2099,1,2,185,1
40323,2099,337,2,185,1
40324,2099,617,2,185,1
40325,2100,770,2,185,1
40326,2100,433,2,555,3
40327,2100,125,2,555,3
40328,2100,713,2,185,1
40329,2100,965,2,185,1
40330,2100,237,2,555,3
40331,2100,825,2,185,1
40332,2100,854,2,185,1
40333,2100,350,2,555,3
40334,2100,516,2,1110,6
40335,2100,796,2,185,1
40336,2100,14,2,185,1
40337,2100,323,2,185,1
40338,2100,939,2,185,1
40339,2100,883,2,185,1
40340,2100,686,2,185,1
40341,2100,42,2,185,1
40342,2100,97,2,185,1
40343,2100,910,2,185,1
40344,2101,663,1,300,3
40345,2101,578,1,300,3
40346,2101,270,1,300,3
40347,2101,354,1,100,1
40348,2101,775,1,600,6
40349,2101,46,1,100,1
40350,2101,973,2,185,1
40351,2101,382,1,600,6
40352,2101,242,1,100,1
40353,2101,129,1,100,1
40354,2101,550,1,100,1
40355,2101,747,1,100,1
40356,2101,74,1,100,1
40357,2101,159,1,100,1
40358,2101,187,1,100,1
40359,2101,214,1,100,1
40360,2101,101,1,100,1
40361,2101,17,1,100,1
40362,2101,940,1,100,1
40363,2102,135,4,399,1
40364,2102,780,4,1197,3
40365,2102,218,4,399,1
40366,2102,388,4,1197,3
40367,2102,163,4,399,1
40368,2102,293,4,1197,3
40369,2102,638,4,1197,3
40370,2102,555,4,399,1
40371,2102,891,4,399,1
40372,2102,919,4,1197,3
40373,2102,191,4,399,1
40374,2102,528,4,399,1
40375,2102,82,3,250,1
40376,2102,502,3,250,1
40377,2102,614,3,250,1
40378,2102,278,3,250,1
40379,2102,586,3,250,1
40380,2102,250,3,250,1
40381,2102,754,3,250,1
40382,2102,54,3,250,1
40383,2103,228,2,185,1
40384,2103,535,2,555,3
40385,2103,283,2,1110,6
40386,2103,787,2,185,1
40387,2103,199,2,185,1
40388,2103,815,2,1110,6
40389,2103,254,2,185,1
40390,2103,702,2,555,3
40391,2103,58,2,555,3
40392,2103,450,2,185,1
40393,2103,647,2,185,1
40394,2103,2,2,185,1
40395,2103,675,2,185,1
40396,2103,479,2,185,1
40397,2103,618,2,185,1
40398,2103,40,4,399,1
40399,2103,143,2,185,1
40400,2103,506,2,185,1
40401,2103,170,2,185,1
40402,2104,363,4,1197,3
40403,2104,699,4,399,1
40404,2104,475,4,1197,3
40405,2104,111,4,1197,3
40406,2104,195,4,1197,3
40407,2104,755,4,2394,6
40408,2104,307,4,399,1
40409,2104,615,4,1197,3
40410,2104,979,4,399,1
40411,2104,83,4,399,1
40412,2104,923,4,399,1
40413,2104,447,4,399,1
40414,2104,27,4,399,1
40415,2104,951,4,399,1
40416,2104,335,4,399,1
40417,2104,727,4,399,1
40418,2104,587,4,399,1
40419,2105,662,4,1197,3
40420,2105,270,4,1197,3
40421,2105,857,4,2394,6
40422,2105,102,4,1197,3
40423,2105,549,4,399,1
40424,2105,74,4,399,1
40425,2105,438,4,1197,3
40426,2105,187,4,399,1
40427,2105,607,4,399,1
40428,2105,829,4,399,1
40429,2105,523,4,399,1
40430,2105,354,4,1197,3
40431,2105,773,4,399,1
40432,2105,241,4,399,1
40433,2105,18,4,399,1
40434,2105,46,4,399,1
40435,2105,578,4,399,1
40436,2105,633,4,399,1
40437,2105,215,4,399,1
40438,2106,613,2,185,1
40439,2106,976,2,1110,6
40440,2106,53,2,185,1
40441,2106,780,2,1110,6
40442,2106,640,2,185,1
40443,2106,25,2,185,1
40444,2106,725,2,185,1
40445,2106,529,2,555,3
40446,2106,362,2,185,1
40447,2106,81,2,555,3
40448,2106,166,2,1110,6
40449,2106,444,2,185,1
40450,2106,389,2,185,1
40451,2106,669,2,185,1
40452,2106,752,2,185,1
40453,2106,698,2,185,1
40454,2106,474,2,185,1
40455,2106,332,2,185,1
40456,2107,118,2,185,1
40457,2107,761,2,185,1
40458,2107,874,2,555,3
40459,2107,231,2,555,3
40460,2107,453,2,185,1
40461,2107,539,2,185,1
40462,2107,567,2,1110,6
40463,2107,313,2,555,3
40464,2107,733,2,185,1
40465,2107,846,2,185,1
40466,2107,145,2,185,1
40467,2107,426,2,185,1
40468,2107,958,2,1110,6
40469,2107,509,2,185,1
40470,2107,482,2,185,1
40471,2107,63,2,185,1
40472,2107,818,2,185,1
40473,2107,91,2,185,1
40474,2107,7,2,185,1
40475,2107,34,2,185,1
40476,2107,202,2,185,1
40477,2108,294,2,1110,6
40478,2108,462,2,555,3
40479,2108,854,2,555,3
40480,2108,574,2,555,3
40481,2108,211,2,555,3
40482,2108,798,2,185,1
40483,2108,127,2,555,3
40484,2108,686,2,555,3
40485,2108,940,2,1110,6
40486,2108,42,2,185,1
40487,2108,659,2,185,1
40488,2108,825,2,185,1
40489,2108,545,2,185,1
40490,2108,770,2,185,1
40491,2109,472,1,300,3
40492,2109,695,1,300,3
40493,2109,612,1,300,3
40494,2109,779,1,100,1
40495,2109,892,1,600,6
40496,2109,221,1,300,3
40497,2109,166,1,100,1
40498,2109,418,1,100,1
40499,2109,389,1,100,1
40500,2109,585,1,100,1
40501,2109,139,1,100,1
40502,2109,195,1,100,1
40503,2109,559,1,100,1
40504,2109,447,1,100,1
40505,2109,811,2,185,1
40506,2109,839,1,100,1
40507,2109,307,1,300,3
40508,2109,27,1,100,1
40509,2109,83,1,100,1
40510,2109,55,1,100,1
40511,2109,867,1,100,1
40512,2110,494,2,555,3
40513,2110,269,2,555,3
40514,2110,968,2,555,3
40515,2110,802,2,555,3
40516,2110,662,2,555,3
40517,2110,382,2,185,1
40518,2110,17,2,185,1
40519,2110,941,2,185,1
40520,2110,186,2,555,3
40521,2110,745,2,185,1
40522,2110,101,2,185,1
40523,2110,914,2,185,1
40524,2110,129,2,185,1
40525,2110,44,2,185,1
40526,2110,604,2,185,1
40527,2110,772,2,185,1
40528,2110,577,2,185,1
40529,2110,886,2,185,1
40530,2110,632,2,185,1
40531,2110,353,2,185,1
40532,2110,74,2,185,1
40533,2110,410,2,555,3
40534,2110,156,2,185,1
40535,2111,800,2,185,1
40536,2111,408,2,555,3
40537,2111,157,2,1110,6
40538,2111,45,2,185,1
40539,2111,662,2,185,1
40540,2111,830,2,1110,6
40541,2111,129,2,185,1
40542,2111,774,2,185,1
40543,2111,324,2,555,3
40544,2111,74,2,185,1
40545,2111,101,2,185,1
40546,2111,577,2,555,3
40547,2111,690,2,185,1
40548,2111,522,2,185,1
40549,2111,746,2,185,1
40550,2111,16,2,185,1
40551,2111,492,2,185,1
40552,2111,549,2,185,1
40553,2112,566,4,1197,3
40554,2112,847,4,2394,6
40555,2112,706,4,399,1
40556,2112,90,4,399,1
40557,2112,173,4,2394,6
40558,2112,369,4,1197,3
40559,2112,453,4,1197,3
40560,2112,819,4,399,1
40561,2112,6,4,399,1
40562,2112,790,4,399,1
40563,2112,538,4,399,1
40564,2112,677,4,399,1
40565,2112,343,4,399,1
40566,2112,762,4,399,1
40567,2112,734,4,399,1
40568,2112,34,4,399,1
40569,2112,650,4,399,1
40570,2112,61,4,399,1
40571,2112,147,4,399,1
40572,2113,557,4,1197,3
40573,2113,865,4,2394,6
40574,2113,641,4,1197,3
40575,2113,781,4,1197,3
40576,2113,277,4,2394,6
40577,2113,82,4,1197,3
40578,2113,503,4,399,1
40579,2113,754,4,399,1
40580,2113,250,4,399,1
40581,2113,473,4,399,1
40582,2113,193,4,399,1
40583,2113,53,4,399,1
40584,2113,2,3,250,1
40585,2113,141,3,250,1
40586,2113,422,3,250,1
40587,2113,198,3,250,1
40588,2113,506,3,250,1
40589,2114,134,1,100,1
40590,2114,106,1,100,1
40591,2114,532,4,1197,3
40592,2114,777,1,300,3
40593,2114,385,1,300,3
40594,2114,275,1,300,3
40595,2114,919,1,300,3
40596,2114,637,1,100,1
40597,2114,77,1,100,1
40598,2114,665,1,300,3
40599,2114,469,1,100,1
40600,2114,609,1,100,1
40601,2114,358,1,100,1
40602,2114,50,1,100,1
40603,2114,861,1,100,1
40604,2114,247,1,100,1
40605,2114,750,1,100,1
40606,2114,498,1,100,1
40607,2114,217,1,100,1
40608,2114,21,1,100,1
40609,2114,162,1,100,1
40610,2114,890,1,100,1
40611,2115,405,2,185,1
40612,2115,741,2,1110,6
40613,2115,910,2,185,1
40614,2115,630,2,185,1
40615,2115,293,2,185,1
40616,2115,713,2,185,1
40617,2115,461,2,555,3
40618,2115,98,2,185,1
40619,2115,323,2,185,1
40620,2115,154,2,555,3
40621,2115,658,2,185,1
40622,2115,42,2,185,1
40623,2115,127,2,185,1
40624,2115,547,2,555,3
40625,2115,265,2,185,1
40626,2115,965,2,185,1
40627,2115,71,2,185,1
40628,2115,238,2,185,1
40629,2115,939,2,185,1
40630,2115,349,2,185,1
40631,2116,256,3,1500,6
40632,2116,761,3,750,3
40633,2116,676,3,250,1
40634,2116,453,3,1500,6
40635,2116,173,3,750,3
40636,2116,32,3,250,1
40637,2116,927,3,250,1
40638,2116,88,3,250,1
40639,2116,4,3,250,1
40640,2116,59,3,250,1
40641,2116,900,3,250,1
40642,2116,144,3,250,1
40643,2116,731,3,250,1
40644,2116,649,3,250,1
40645,2116,117,3,250,1
40646,2116,957,3,250,1
40647,2116,620,3,250,1
40648,2116,705,3,250,1
40649,2116,424,3,250,1
40650,2116,873,3,250,1
40651,2116,843,3,250,1
40652,2117,545,2,185,1
40653,2117,376,2,185,1
40654,2117,572,2,555,3
40655,2117,740,2,185,1
40656,2117,685,2,185,1
40657,2117,795,2,1110,6
40658,2117,237,2,555,3
40659,2117,461,2,555,3
40660,2117,68,2,555,3
40661,2117,181,2,185,1
40662,2117,347,2,185,1
40663,2117,320,2,185,1
40664,2117,767,2,185,1
40665,2117,13,2,185,1
40666,2117,964,2,185,1
40667,2117,209,2,185,1
40668,2117,405,2,185,1
40669,2117,656,2,185,1
40670,2118,600,3,1500,6
40671,2118,965,4,399,1
40672,2118,488,3,250,1
40673,2118,209,3,750,3
40674,2118,377,3,750,3
40675,2118,769,3,250,1
40676,2118,574,3,250,1
40677,2118,798,3,1500,6
40678,2118,52,1,100,1
40679,2118,109,1,100,1
40680,2118,527,1,100,1
40681,2118,331,1,100,1
40682,2118,360,1,100,1
40683,2118,24,1,100,1
40684,2118,79,1,100,1
40685,2118,556,1,100,1
40686,2118,473,1,100,1
40687,2118,191,1,100,1
40688,2118,305,1,100,1
40689,2118,135,1,100,1
40690,2119,341,3,750,3
40691,2119,844,3,1500,6
40692,2119,622,3,750,3
40693,2119,510,3,750,3
40694,2119,285,3,250,1
40695,2119,146,3,750,3
40696,2119,425,3,750,3
40697,2119,705,3,750,3
40698,2119,313,3,250,1
40699,2119,119,3,250,1
40700,2119,595,3,250,1
40701,2119,820,3,250,1
40702,2119,792,3,250,1
40703,2119,7,3,250,1
40704,2119,90,3,250,1
40705,2119,63,3,250,1
40706,2119,35,3,250,1
40707,2119,260,3,250,1
40708,2120,660,4,1197,3
40709,2120,968,4,399,1
40710,2120,278,3,1500,6
40711,2120,501,3,250,1
40712,2120,811,3,250,1
40713,2120,139,3,750,3
40714,2120,839,3,750,3
40715,2120,923,3,250,1
40716,2120,475,3,250,1
40717,2120,531,3,250,1
40718,2120,951,3,250,1
40719,2120,83,3,250,1
40720,2120,55,3,250,1
40721,2120,615,3,250,1
40722,2120,587,3,250,1
40723,2120,755,3,250,1
40724,2120,447,3,250,1
40725,2120,27,3,250,1
40726,2120,559,3,250,1
40727,2120,111,3,250,1
40728,2120,251,3,250,1
40729,2121,95,4,1197,3
40730,2121,936,4,1197,3
40731,2121,822,4,399,1
40732,2121,376,4,399,1
40733,2121,654,4,399,1
40734,2121,626,4,399,1
40735,2121,598,4,399,1
40736,2121,430,4,2394,6
40737,2121,880,4,399,1
40738,2121,262,4,1197,3
40739,2121,67,4,399,1
40740,2121,794,4,399,1
40741,2121,739,4,399,1
40742,2121,180,4,399,1
40743,2121,851,4,399,1
40744,2121,206,4,399,1
40745,2121,235,4,399,1
40746,2121,39,4,399,1
40747,2121,908,4,399,1
40748,2121,766,4,399,1
40749,2121,710,4,399,1
40750,2122,877,3,1500,6
40751,2122,457,3,750,3
40752,2122,401,3,250,1
40753,2122,820,3,250,1
40754,2122,569,3,750,3
40755,2122,94,3,750,3
40756,2122,738,3,750,3
40757,2122,179,3,250,1
40758,2122,373,3,250,1
40759,2122,206,3,750,3
40760,2122,345,3,250,1
40761,2122,319,3,250,1
40762,2122,653,3,250,1
40763,2122,436,2,185,1
40764,2122,710,3,250,1
40765,2122,39,3,250,1
40766,2122,291,3,250,1
40767,2122,66,3,250,1
40768,2122,852,3,250,1
40769,2122,543,3,250,1
40770,2122,10,3,250,1
40771,2123,159,2,1110,6
40772,2123,692,2,555,3
40773,2123,802,2,1110,6
40774,2123,972,2,185,1
40775,2123,634,2,185,1
40776,2123,47,2,185,1
40777,2123,355,2,555,3
40778,2123,495,2,185,1
40779,2123,522,2,555,3
40780,2123,774,2,185,1
40781,2123,74,2,555,3
40782,2123,328,2,185,1
40783,2123,466,2,185,1
40784,2123,19,2,185,1
40785,2123,438,2,185,1
40786,2124,411,3,750,3
40787,2124,971,3,250,1
40788,2124,859,3,750,3
40789,2124,634,3,750,3
40790,2124,327,3,250,1
40791,2124,242,3,250,1
40792,2124,494,3,250,1
40793,2124,521,3,750,3
40794,2124,802,3,250,1
40795,2124,271,3,250,1
40796,2124,131,3,250,1
40797,2124,608,3,250,1
